antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'LUNCH BAG DOLLY GIRL DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.03320138545274617,0.07624938149430975,0.017367639782285997,0.5230998509687034,6.860381562671963,1.0,0.014836054676759929,1.936989578179119,0.8835713043195514,0.18860827512090275,0.4837349610625901,0.37543701179194416
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG DOLLY GIRL DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.017367639782285997,0.056754082137555666,0.011380504700643246,0.6552706552706553,11.545788965143805,1.0,0.010394820245903907,2.736192703881967,0.9295321144503532,0.18138801261829654,0.6345286651114695,0.4278968795097827
"frozenset({'LUNCH BAG DOLLY GIRL DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.018951014349332013,0.07624938149430975,0.011380504700643246,0.6005221932114883,7.875764779236974,1.0,0.009935501577816891,2.3123953391351595,0.889892570736874,0.1357733175914994,0.567547995329379,0.3748879622773859
frozenset({'JUMBO BAG DOLLY GIRL DESIGN'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.02206828302820386,0.10212765957446808,0.013409203364670955,0.6076233183856502,5.949644992526158,1.0,0.01115542126817354,2.2882917933130695,0.8506961481272373,0.12103617686467173,0.5629927953584256,0.36946088399902666
frozenset({'JUMBO BAG DOLLY GIRL DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.02206828302820386,0.05828797624938149,0.011331024245423057,0.5134529147982062,8.80889932773493,1.0,0.010044708688410483,1.9355002884459713,0.9064829618317103,0.16415770609318994,0.4833377158507644,0.3539250991648077
frozenset({'LARGE HEART MEASURING SPOONS'}),frozenset({'SMALL HEART MEASURING SPOONS'}),0.018208807521029192,0.02310737258782781,0.010638297872340425,0.5842391304347826,25.28366772181361,1.0,0.010217540172571963,2.3496502410959437,0.9782617562464399,0.3467741935483871,0.5744047422421595,0.5223122847034727
frozenset({'PAPER CHAIN KIT VINTAGE CHRISTMAS'}),"frozenset({""PAPER CHAIN KIT 50'S CHRISTMAS""})",0.040128649183572486,0.05655616031667492,0.026966848095002473,0.6720098643649816,11.882169167818265,1.0,0.02469732577848474,2.8764396766284843,0.9541281566107399,0.38679914833215034,0.6523480022455697,0.574412631220111
frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.02078179119247897,0.02558139534883721,0.016922315685304303,0.8142857142857142,31.831168831168828,1.0,0.016390688468752516,5.246869409660104,0.9891403597422056,0.5747899159663865,0.8094101602454823,0.7378972091738049
frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.02558139534883721,0.02078179119247897,0.016922315685304303,0.6615087040618955,31.83116883116883,1.0,0.016390688468752516,2.8928903654485048,0.9940124774944522,0.5747899159663865,0.6543249575083836,0.7378972091738049
frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS'}),0.02078179119247897,0.04769915883226126,0.014299851558634339,0.6880952380952381,14.425731080814067,1.0,0.013308577599725396,3.0531782693927503,0.9504310834698592,0.2639269406392694,0.6724724494390919,0.49394388460778504
"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/20 RED RETROSPOT PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER PLATES'}),0.014299851558634339,0.02558139534883721,0.01276595744680851,0.8927335640138409,34.89776659326832,1.0,0.0124001472906574,9.084096024006003,0.9854364662899072,0.47080291970802907,0.8899175000619369,0.6958832230127231
"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS'})",frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),0.017862444334487877,0.02078179119247897,0.01276595744680851,0.7146814404432132,34.389790265136526,1.0,0.012394743858461904,3.4320172172768446,0.9885800585115295,0.4933078393881453,0.7086261703566115,0.6644835773644637
"frozenset({'SET/6 RED SPOTTY PAPER CUPS', 'SET/6 RED SPOTTY PAPER PLATES'})",frozenset({'SET/20 RED RETROSPOT PAPER NAPKINS'}),0.016922315685304303,0.04769915883226126,0.01276595744680851,0.7543859649122807,15.815498289291694,1.0,0.011958777223125515,3.8772248533257936,0.9528960909444193,0.24618320610687022,0.7420835680597108,0.5110104098420325
frozenset({'SET/6 RED SPOTTY PAPER CUPS'}),"frozenset({'SET/6 RED SPOTTY PAPER PLATES', 'SET/20 RED RETROSPOT PAPER NAPKINS'})",0.02078179119247897,0.017862444334487877,0.01276595744680851,0.6142857142857142,34.389790265136526,1.0,0.012394743858461904,2.546282551725401,0.9915273158865766,0.4933078393881453,0.6072706073713681,0.6644835773644637
frozenset({'JAM JAR WITH GREEN LID'}),frozenset({'JAM JAR WITH PINK LID'}),0.014745175655616031,0.016476991588322613,0.010935180603661554,0.7416107382550337,45.00886792833102,1.0,0.01069222446841563,3.8063617728140255,0.9924154969649263,0.5390243902439025,0.7372819349063858,0.7026372009593487
frozenset({'JAM JAR WITH PINK LID'}),frozenset({'JAM JAR WITH GREEN LID'}),0.016476991588322613,0.014745175655616031,0.010935180603661554,0.6636636636636637,45.00886792833102,1.0,0.01069222446841563,2.9293737188096416,0.9941629710502394,0.5390243902439025,0.6586301045923384,0.7026372009593487
frozenset({'PICNIC BASKET WICKER SMALL'}),frozenset({'DOTCOM POSTAGE'}),0.02256308758040574,0.03503216229589312,0.01128154379020287,0.5,14.272598870056498,1.0,0.010491110044189646,1.9299356754082138,0.9514022476460464,0.2435897435897436,0.48184801558814483,0.4110169491525424
frozenset({'HAND WARMER OWL DESIGN'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.03211281543790203,0.026966848095002473,0.016476991588322613,0.5130970724191063,19.026957492825943,1.0,0.015611010172505858,1.9984130240074156,0.9788775023169992,0.3867595818815331,0.4996029409402562,0.5620531233655164
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER OWL DESIGN'}),0.026966848095002473,0.03211281543790203,0.016476991588322613,0.6110091743119266,19.02695749282594,1.0,0.015611010172505858,2.488200545218601,0.9737006266373163,0.3867595818815331,0.5981031344432307,0.5620531233655164
frozenset({'HAND WARMER BIRD DESIGN'}),frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),0.027362691736763978,0.026966848095002473,0.014101929737753587,0.515370705244123,19.11126963850225,1.0,0.013364044186217894,2.0077885559830735,0.974335288799401,0.3505535055350553,0.5019395857098259,0.5191532425303184
frozenset({'HAND WARMER SCOTTY DOG DESIGN'}),frozenset({'HAND WARMER BIRD DESIGN'}),0.026966848095002473,0.027362691736763978,0.014101929737753587,0.5229357798165137,19.111269638502247,1.0,0.013364044186217894,2.038797434628706,0.9739389154299428,0.3505535055350553,0.5095147840510629,0.5191532425303184
frozenset({'HAND WARMER RED RETROSPOT'}),frozenset({'HAND WARMER OWL DESIGN'}),0.018357248886689756,0.03211281543790203,0.010242454230578922,0.5579514824797844,17.374729523754148,1.0,0.009652951285133021,2.189549667515478,0.9600693797631318,0.2546125461254613,0.5432850805642065,0.43845185834312794
frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.027758535378525483,0.050816427511133105,0.018208807521029192,0.6559714795008912,12.908650049379757,1.0,0.01679821792015113,2.7590258246956174,0.9488718587293967,0.301639344262295,0.6375532294590528,0.507148349292802
frozenset({'ALARM CLOCK BAKELIKE IVORY'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.027758535378525483,0.04784760019792182,0.01632855022266205,0.5882352941176471,12.29393515420646,1.0,0.015000370919790493,2.312370113805047,0.9448877805486284,0.2754590984974959,0.5675432777694563,0.4647484640184926
"frozenset({'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE RED'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.018208807521029192,0.04784760019792182,0.012716476991588323,0.6983695652173914,14.595707252371746,1.0,0.011845229249241206,3.1566854335780614,0.9487625392350542,0.23840445269016694,0.6832120206331382,0.4820699946045592
"frozenset({'ALARM CLOCK BAKELIKE IVORY', 'ALARM CLOCK BAKELIKE GREEN'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.01632855022266205,0.050816427511133105,0.012716476991588323,0.7787878787878788,15.325514148298957,1.0,0.01188671840283652,4.290829848237344,0.9502657971173343,0.23363636363636361,0.7669448485796294,0.5145156531232481
frozenset({'HAND WARMER BIRD DESIGN'}),frozenset({'HAND WARMER OWL DESIGN'}),0.027362691736763978,0.03211281543790203,0.015338941118258289,0.5605786618444847,17.456540455896818,1.0,0.01446024804863138,2.2026403829746513,0.9692357807364035,0.3475336322869955,0.5459994251764754,0.5191182985647693
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE RED'}),0.021523998020781792,0.050816427511133105,0.014596734289955468,0.6781609195402298,13.345308845090598,1.0,0.013502961604782638,2.949248957376122,0.9454164434635411,0.2527849185946872,0.6609306252363053,0.48270266035434084
frozenset({'ALARM CLOCK BAKELIKE ORANGE'}),frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.021523998020781792,0.04784760019792182,0.013310242454230578,0.6183908045977011,12.924175967858883,1.0,0.01228037080227135,2.4950981561078556,0.942921058939087,0.23742277140335388,0.5992141641594106,0.4482853712750656
"frozenset({'ALARM CLOCK BAKELIKE RED', 'ALARM CLOCK BAKELIKE ORANGE'})",frozenset({'ALARM CLOCK BAKELIKE GREEN'}),0.014596734289955468,0.04784760019792182,0.010143493320138546,0.6949152542372882,14.523513224545598,1.0,0.00944507461363746,3.1209439771290346,0.9449391621709337,0.19394512771996214,0.6795841234805173,0.4534555588663173
"frozenset({'ALARM CLOCK BAKELIKE GREEN', 'ALARM CLOCK BAKELIKE ORANGE'})",frozenset({'ALARM CLOCK BAKELIKE RED'}),0.013310242454230578,0.050816427511133105,0.010143493320138546,0.7620817843866172,14.996760333450373,1.0,0.009467114349307531,3.9895372031172704,0.9459092126651671,0.18790100824931252,0.749344360238416,0.48084615022641475
frozenset({'HOT WATER BOTTLE I AM SO POORLY'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.03176645225136071,0.041365660564077186,0.018901533894111824,0.5950155763239875,14.384288035296397,1.0,0.017587493612957073,2.3670894073763935,0.96100750022475,0.34854014598540145,0.5775402496907085,0.5259766876835248
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02508659079663533,0.07624938149430975,0.01553686293913904,0.6193293885601577,8.122418522258785,1.0,0.013624025907094751,2.426640225815466,0.8994480455141008,0.18108419838523643,0.5879075977717493,0.41154658915353765
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.027362691736763978,0.06234537357743691,0.01553686293913904,0.5678119349005425,9.10752317804759,1.0,0.013830925700726244,2.169552336450533,0.9152442088829801,0.209472981987992,0.5390754197540877,0.40850914205344585
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.05309252845126175,0.07624938149430975,0.0293419099455715,0.5526561043802424,7.248007702481958,1.0,0.02529363748919375,2.064967528451262,0.9103646106916482,0.29341909945571504,0.5157308837926348,0.468735579769615
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.027362691736763978,0.05309252845126175,0.014200890648193963,0.5189873417721519,9.775148347824036,1.0,0.012748136158656716,1.968570796114482,0.9229542755823346,0.21433905899925318,0.4920172533424878,0.3932308563473993
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.020979713013359724,0.07624938149430975,0.014200890648193963,0.6768867924528301,8.877275843914145,1.0,0.012601200506997163,2.8589070236964425,0.9063681743083045,0.1710369487485101,0.6502159770459959,0.4315647459992898
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02508659079663533,0.05309252845126175,0.012963879267689262,0.5167652859960552,9.73329583409159,1.0,0.01163196873207374,1.9595187268375929,0.9203482788105659,0.19878603945371773,0.4896706082447758,0.38047024784425315
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.020979713013359724,0.06234537357743691,0.012963879267689262,0.6179245283018867,9.911313267445342,1.0,0.011655891222323935,2.454108404957819,0.9183723860575331,0.1842475386779184,0.5925200378354157,0.41293051811919734
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.02454230578921326,0.056754082137555666,0.012864918357248886,0.5241935483870968,9.236226340804905,1.0,0.011472042318642869,1.9824151494058153,0.9141664260463084,0.18799710773680406,0.4955647911085991,0.37543591979075847
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.023651657595249877,0.05309252845126175,0.012864918357248886,0.5439330543933054,10.245001891228986,1.0,0.011609192053453581,2.0762466577995267,0.9242515086778214,0.20139426800929514,0.518361656962361,0.3931221655936704
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.020979713013359724,0.05601187530925285,0.012864918357248886,0.6132075471698113,10.947813187545835,1.0,0.011689805287920673,2.4405546638346145,0.9281294466172664,0.20061728395061726,0.5902570776969224,0.4214447629841989
"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.017763483424047502,0.07624938149430975,0.011232063334982683,0.6323119777158774,8.292683367707905,1.0,0.009877608710714638,2.512321757905627,0.8953156966537268,0.13568439928272563,0.60196181207552,0.3898094606295156
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.031271647699158835,0.05309252845126175,0.01751608114794656,0.560126582278481,10.55000766807838,1.0,0.015855790302761137,2.1526817338805846,0.9344346502155942,0.26202812731310143,0.5354631461487224,0.44502135264902615
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.026472043542800593,0.07624938149430975,0.01751608114794656,0.6616822429906541,8.67787029905329,1.0,0.01549760420091758,2.7304230988980343,0.9088227481891472,0.20557491289198604,0.6337563946028776,0.44570160170298445
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.0293419099455715,0.06234537357743691,0.01751608114794656,0.596964586846543,9.575122460451297,1.0,0.015686748810914395,2.326481981040083,0.9226345533923793,0.2361574382921948,0.5701664538347564,0.43895848389946196
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02454230578921326,0.07624938149430975,0.015635823849579417,0.6370967741935484,8.35543530593875,1.0,0.013764488212707688,2.5454461487712354,0.9024660236316028,0.18361417780360256,0.607141561221898,0.4210792112369429
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.026966848095002473,0.05309252845126175,0.015635823849579417,0.5798165137614679,10.920868353326437,1.0,0.014204085699854645,2.253557082943504,0.93360867312291,0.24270353302611372,0.5562570801650868,0.43715895585557085
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.0293419099455715,0.05601187530925285,0.015635823849579417,0.5328836424957842,9.513761850565194,1.0,0.01399232844837274,2.0208843246989643,0.9219406056359022,0.22427253371185238,0.5051671252143726,0.4060177929793409
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.025630875804057398,0.05309252845126175,0.015190499752597723,0.5926640926640926,11.162853040765436,1.0,0.01382969174974005,2.3246354040864756,0.9343657802470753,0.23909657320872274,0.569825015035863,0.43938889628544797
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.026472043542800593,0.05601187530925285,0.015190499752597723,0.5738317757009346,10.244823486674813,1.0,0.013707750950497265,2.215059853989253,0.9269273909498406,0.22573529411764706,0.5485449306486994,0.42251659456424817
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02454230578921326,0.06234537357743691,0.015190499752597723,0.6189516129032258,9.927787378392216,1.0,0.01366040052971753,2.460723252410536,0.9218981269284316,0.21187025534851622,0.5936154140777938,0.4313012032770097
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.015190499752597723,0.07624938149430975,0.010984661058881741,0.7231270358306189,9.48371018438469,1.0,0.0098263948481567,3.336369880955846,0.9083543926783639,0.13653136531365315,0.700273040555831,0.4335946665201115
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.01578426521523998,0.05309252845126175,0.010984661058881741,0.6959247648902821,13.107772132742406,1.0,0.010146634508859352,3.1140565301448193,0.9385232852378799,0.1897435897435897,0.6788754506156974,0.45141065830721
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.01751608114794656,0.05601187530925285,0.010984661058881741,0.6271186440677966,11.19617296520333,1.0,0.010003552505716204,2.5316045162160945,0.9269197682775442,0.17563291139240506,0.6049935945387446,0.4116158591363718
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.015635823849579417,0.06234537357743691,0.010984661058881741,0.7025316455696202,11.26838456901748,1.0,0.010009839779788714,3.1521155526545734,0.9257306970185225,0.1639586410635155,0.6827527470692362,0.4393610608800482
"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.017763483424047502,0.0599208312716477,0.010588817417120238,0.596100278551532,9.948130990525568,1.0,0.009524414724071176,2.3275063556791618,0.9157454343268566,0.15781710914454278,0.5703556307977505,0.3864068692509931
"frozenset({'LUNCH BAG PINK POLKADOT', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014893617021276596,0.10212765957446808,0.010588817417120238,0.7109634551495017,6.961517165005537,1.0,0.009067767168138799,3.1064318904377597,0.8693001756121193,0.099488609948861,0.6780872604745635,0.40732281284606864
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.027412172191984167,0.05309252845126175,0.014448292924294904,0.5270758122743683,9.927495028951522,1.0,0.0129929113922811,2.002239462740462,0.9246153706770146,0.21872659176029965,0.5005592394871183,0.39960500772152713
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.020435428005937655,0.07624938149430975,0.014448292924294904,0.7070217917675545,9.272492155497908,1.0,0.012890104178270662,3.152966987130993,0.9107660216955523,0.17569193742478942,0.6828384172490373,0.44825456882342685
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02310737258782781,0.05309252845126175,0.01177634834240475,0.5096359743040685,9.599014949380452,1.0,0.010549519505851595,1.931029647219479,0.9170123907335308,0.1827956989247312,0.4821415603639663,0.36572199460776583
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG CARS BLUE'}),0.020435428005937655,0.05601187530925285,0.01177634834240475,0.5762711864406779,10.288375157213869,1.0,0.010631721697044957,2.2278119742701628,0.9216369681680826,0.18209640397857685,0.5511290847031187,0.3932592681319997
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.020435428005937655,0.056754082137555666,0.01029193468579911,0.5036319612590799,8.873933685306021,1.0,0.009132140726234018,1.900295434522876,0.9058212491403126,0.15384615384615385,0.47376603562115116,0.3424872971073081
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.025333993072736267,0.05309252845126175,0.012963879267689262,0.51171875,9.63824411696179,1.0,0.011618833519690943,1.9392665017318158,0.9195423412614447,0.1980347694633409,0.4843411160317709,0.37794697984622555
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.020435428005937655,0.06234537357743691,0.012963879267689262,0.6343825665859564,10.175294976747761,1.0,0.011689824874444263,2.5645785477650236,0.9205342624586115,0.18568391211906446,0.6100723836782153,0.4211595372612321
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.015883226125680355,0.05309252845126175,0.01004453240969817,0.6323987538940811,11.911257051443968,1.0,0.009201251774722662,2.5759093081961444,0.9308303944032237,0.17044500419815284,0.6117875746563922,0.4107939715416351
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.01751608114794656,0.05333993072736269,0.01004453240969817,0.5734463276836158,10.750788759263335,1.0,0.009110225854651837,2.2193222816060505,0.9231536024896496,0.16517493897477625,0.549411994694014,0.38087900799765206
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.012963879267689262,0.07624938149430975,0.01004453240969817,0.7748091603053435,10.161514036191429,1.0,0.009056044633769958,4.102079017771032,0.9134310784394105,0.12687500000000002,0.7562211757336222,0.4532709007237295
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.014448292924294904,0.06234537357743691,0.01004453240969817,0.6952054794520548,11.150875190258752,1.0,0.009143748189776766,3.0763500102852634,0.9236663423484563,0.15048183839881393,0.6749394585607402,0.42815829528158295
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.049678377041068776,0.07624938149430975,0.025729836714497772,0.5179282868525896,6.7925572208246825,1.0,0.02194189119147516,1.9162099607018863,0.8973593989057908,0.25679012345679014,0.4781365192185353,0.4276857527708762
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.025729836714497772,0.056754082137555666,0.014943097476496784,0.5807692307692308,10.233082958889412,1.0,0.013482824210216281,2.249944391231519,0.9261063033307659,0.22124542124542124,0.5555445708359731,0.42203239219368255
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.027362691736763978,0.049678377041068776,0.014943097476496784,0.546112115732369,10.992954042780056,1.0,0.013583763359539286,2.0937364840489603,0.934605975930924,0.24063745019920316,0.5223849765152128,0.42345446424068645
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.0235526966848095,0.07624938149430975,0.014943097476496784,0.6344537815126051,8.320772825677968,1.0,0.01314721892175698,2.5270419218891305,0.9010407962322734,0.1760932944606414,0.6042804073260352,0.4152152100295018
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.025729836714497772,0.05309252845126175,0.013854527461652647,0.5384615384615384,10.141945659187039,1.0,0.012488465373841854,2.051632855022266,0.9252049626351303,0.21325209444021326,0.5125833564460308,0.3997060721198652
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.019445818901533893,0.07624938149430975,0.013854527461652647,0.712468193384224,9.343920952819705,1.0,0.01237179579776033,3.2126902041835073,0.9106876130883297,0.16928657799274485,0.6887343825751334,0.447084194031502
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.019445818901533893,0.056754082137555666,0.011726867887184562,0.6030534351145038,10.625727919497926,1.0,0.010623238284014874,2.376254139230389,0.9238538960603444,0.1818879508825787,0.579169591547192,0.4048397079670165
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG WOODLAND'}),0.020979713013359724,0.049678377041068776,0.011726867887184562,0.5589622641509434,11.251620874990603,1.0,0.01068462979389346,2.1547399365485926,0.930648657939531,0.19899244332493704,0.5359068706909594,0.39750902052168685
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02177140029688273,0.05309252845126175,0.01202375061850569,0.5522727272727274,10.402079979666189,1.0,0.010867851928819635,2.114920241022563,0.9239817572869896,0.19133858267716536,0.5271689302493504,0.38937028721511485
"frozenset({'LUNCH BAG WOODLAND', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.019445818901533893,0.06234537357743691,0.01202375061850569,0.6183206106870229,9.917666303162486,1.0,0.010811393774570376,2.4566551212271155,0.9170016764506344,0.1723404255319149,0.5929424560414107,0.4055888767720829
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG WOODLAND'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.021721919841662544,0.05309252845126175,0.011627906976744186,0.5353075170842824,10.082539534271525,1.0,0.01047463532953469,2.037707745146549,0.920820630259019,0.18402505873140168,0.5092524910003317,0.37715981632406104
